age_group,probe_tag,is_baseline,capture_strength,capture_midpoint_s,capture_tau_s,scale,time_steps,n_trials_total,total_score,model_accuracy,response_agreement,model_congruency_rt_gap,human_earliest_incongruent_caf,pred_earliest_incongruent_caf,human_first_delta,pred_first_delta,human_incongruent_error_minus_correct_rt,pred_incongruent_error_minus_correct_rt,human_incongruent_conditional_tail,pred_incongruent_conditional_tail
80-89,baseline,True,0.0,0.05,0.03,0.10000000149011612,193,31545,0.596580445766449,0.999809795530195,0.9612933903946743,0.15119218826293945,0.8338099777565936,1.0,0.037097930908203125,0.1286381483078003,-0.14575213193893433,0.9562580585479736,1.0099999904632568,1.9199999570846558
80-89,capture_strength_0.05,False,0.05,0.05,0.03,0.10000000149011612,193,31545,0.5964041352272034,0.999809795530195,0.9612933903946743,0.1512628197669983,0.8338099777565936,1.0,0.037097930908203125,0.12871646881103516,-0.14575213193893433,0.95618736743927,1.0099999904632568,1.9199999570846558
80-89,capture_strength_0.10,False,0.1,0.05,0.03,0.10000000149011612,193,31545,0.5963134765625,0.999809795530195,0.9612933903946743,0.15129917860031128,0.8338099777565936,1.0,0.037097930908203125,0.128750741481781,-0.14575213193893433,0.956151008605957,1.0099999904632568,1.9199999570846558
80-89,capture_strength_0.15,False,0.15,0.05,0.03,0.10000000149011612,193,31545,0.5961495637893677,0.999809795530195,0.9612933903946743,0.15136480331420898,0.8338099777565936,1.0,0.037097930908203125,0.12869006395339966,-0.14575213193893433,0.9560853838920593,1.0099999904632568,1.9199999570846558
80-89,capture_strength_0.20,False,0.2,0.05,0.03,0.10000000149011612,193,31545,0.5960586071014404,0.999809795530195,0.9612933903946743,0.15140116214752197,0.8338099777565936,1.0,0.037097930908203125,0.1286991834640503,-0.14575213193893433,0.9560490250587463,1.0099999904632568,1.9199999570846558
80-89,capture_strength_0.25,False,0.25,0.05,0.03,0.10000000149011612,193,31545,0.5959410071372986,0.999809795530195,0.9612933903946743,0.15144824981689453,0.8338099777565936,1.0,0.037097930908203125,0.1287083625793457,-0.14575213193893433,0.956001877784729,1.0099999904632568,1.9199999570846558
80-89,capture_strength_0.30,False,0.3,0.05,0.03,0.10000000149011612,193,31545,0.5957931876182556,0.999809795530195,0.9612933903946743,0.1515074372291565,0.8338099777565936,1.0,0.037097930908203125,0.12869524955749512,-0.14575213193893433,0.955942690372467,1.0099999904632568,1.9199999570846558
